DEST,CODE,DISTANCE
Dominica Mobile,001767315,int mobile
Dominica Mobile,001767316,int mobile
Dominica Mobile,001767317,int mobile
Dominica Mobile,001767441,int mobile
Dominica Mobile,001767503,int mobile
Dominica Mobile,001767504,int mobile
Dominica Mobile,001767611,int mobile
Dominica Mobile,001767612,int mobile
Dominica Mobile,001767613,int mobile
Dominica Mobile,001767614,int mobile
Dominica Mobile,001767615,int mobile
Dominica Mobile,001767616,int mobile
Dominican Republic,001809,int fixed
Dominican Republic,001829,int fixed
Dominican Republic,001849,int fixed
East Timor,00670,int fixed
Easter Island,0056322100,int fixed
Easter Island,005632255,int fixed
Easter Island,005656322550,int fixed
Easter Island,005656322551,int fixed
Easter Island,005656322552,int fixed
Easter Island,005656322553,int fixed
Easter Island,005656322554,int fixed
Ecuador,00593,int fixed
Ecuador Mobile,005938,int mobile
Ecuador Mobile,005939,int mobile
Egypt,0020,int fixed
Egypt Alexandria,00203,int fixed
Egypt Kairo,00202,int fixed
Egypt Mobile,002015,int mobile
Egypt Mobile Etisalat,002011,int mobile
Egypt Mobile Etisalat,002014,int mobile
Egypt Mobile Etisalat,0020152,int mobile
Egypt Mobile Mobinil,002012,int mobile
Egypt Mobile Mobinil,0020150,int mobile
Egypt Mobile Mobinil,002017,int mobile
Egypt Mobile Mobinil,002018,int mobile
Egypt Mobile Vodafone,002010,int mobile
Egypt Mobile Vodafone,0020151,int mobile
Egypt Mobile Vodafone,002016,int mobile
Egypt Mobile Vodafone,002019,int mobile
El Salvador,00503,int fixed
El Salvador Mobile,005032,int mobile
El Salvador Mobile,0050339,int mobile
El Salvador Mobile,005037,int mobile
El Salvador Mobile,005038,int mobile
Emsat,0088213,int satellite
Equatorial Guinea,00240,int fixed
Equatorial Guinea Mobile,002402,int mobile
Equatorial Guinea Mobile,002405,int mobile
Equatorial Guinea Mobile,002406,int mobile
Equatorial Guinea Mobile,002407,int mobile
Eritrea,00291,int fixed
Eritrea Mobile,002917,int mobile
Estonia,00372,int fixed
Estonia Mobile,003725,int mobile
Estonia Mobile,003725326,int mobile
Estonia Mobile,0037253293,int mobile
Estonia Mobile,003725334,int mobile
Estonia Mobile,003725336,int mobile
Estonia Mobile,0037253683,int mobile
Estonia Mobile,0037257495,int mobile
Estonia Mobile,00372575,int mobile
Estonia Mobile,00372577,int mobile
Estonia Mobile,0037257887,int mobile
Estonia Mobile,0037257888,int mobile
Estonia Mobile,0037257889,int mobile
Estonia Mobile,0037258454,int mobile
Estonia Mobile,0037258457,int mobile
Estonia Mobile,00372586,int mobile
Estonia Mobile,003725912,int mobile
Estonia Mobile,003725914,int mobile
Estonia Mobile,0037281,int mobile
Estonia Mobile,0037282,int mobile
Estonia Mobile,0037284,int mobile
Estonia Mobile,0037287,int mobile
Estonia Mobile,003729810031,int mobile
Estonia Mobile,003729810036,int mobile
Estonia Mobile,003729810081,int mobile
Estonia Mobile,003729810084,int mobile
Estonia Mobile,003729810085,int mobile
Estonia Mobile Elisa,0037253318,int mobile
Estonia Mobile Elisa,0037253319,int mobile
Estonia Mobile Elisa,003725456,int mobile
Estonia Mobile Elisa,003725457,int mobile
Estonia Mobile Elisa,003725458,int mobile
Estonia Mobile Elisa,003725459,int mobile
Estonia Mobile Elisa,003725461,int mobile
Estonia Mobile Elisa,003725462,int mobile
Estonia Mobile Elisa,0037256,int mobile
Estonia Mobile Elisa,003725881,int mobile
Estonia Mobile Elisa,003725883,int mobile
Estonia Mobile Elisa,003725888,int mobile
Estonia Mobile Elisa,003725891,int mobile
Estonia Mobile Elisa,003725892,int mobile
Estonia Mobile Elisa,003725893,int mobile
Estonia Mobile Elisa,003725894,int mobile
Estonia Mobile Elisa,003725895,int mobile
Estonia Mobile Elisa,003725897,int mobile
Estonia Mobile Elisa,003725898,int mobile
Estonia Mobile EMT,0037250,int mobile
Estonia Mobile EMT,0037251,int mobile
Estonia Mobile EMT,0037252,int mobile
Estonia Mobile EMT,00372530,int mobile
Estonia Mobile EMT,003725323,int mobile
Estonia Mobile EMT,003725324,int mobile
Estonia Mobile EMT,0037253292,int mobile
Estonia Mobile EMT,003725330,int mobile
Estonia Mobile EMT,003725331,int mobile
Estonia Mobile EMT,003725332,int mobile
Estonia Mobile EMT,0037253330,int mobile
Estonia Mobile EMT,0037253331,int mobile
Estonia Mobile EMT,0037253332,int mobile
Estonia Mobile EMT,0037253333,int mobile
Estonia Mobile EMT,0037253334,int mobile
Estonia Mobile EMT,0037253335,int mobile
Estonia Mobile EMT,0037253337,int mobile
Estonia Mobile EMT,0037253338,int mobile
Estonia Mobile EMT,0037253339,int mobile
Estonia Mobile EMT,0037253340,int mobile
Estonia Mobile EMT,0037253341,int mobile
Estonia Mobile EMT,0037253345,int mobile
Estonia Mobile EMT,0037253358,int mobile
Estonia Mobile EMT,0037253359,int mobile
Estonia Mobile EMT,0037253363,int mobile
Estonia Mobile EMT,0037253364,int mobile
Estonia Mobile EMT,0037253365,int mobile
Estonia Mobile EMT,0037253366,int mobile
Estonia Mobile EMT,00372534,int mobile
Estonia Mobile EMT,00372535,int mobile
Estonia Mobile EMT,003725360,int mobile
Estonia Mobile EMT,003725361,int mobile
Estonia Mobile EMT,003725362,int mobile
Estonia Mobile EMT,003725363,int mobile
Estonia Mobile EMT,003725364,int mobile
Estonia Mobile EMT,003725365,int mobile
Estonia Mobile EMT,003725366,int mobile
Estonia Mobile EMT,003725367,int mobile
Estonia Mobile EMT,00372537,int mobile
Estonia Mobile EMT,00372538,int mobile
Estonia Mobile EMT,00372539,int mobile
Estonia Mobile EMT,0037256018,int mobile
Estonia Mobile EMT,0037256019,int mobile
Estonia Mobile EMT,0037256116,int mobile
Estonia Mobile EMT,0037256117,int mobile
Estonia Mobile EMT,0037256118,int mobile
Estonia Mobile EMT,0037256119,int mobile
Estonia Mobile EMT,003725740,int mobile
Estonia Mobile EMT,003725741,int mobile
Estonia Mobile EMT,003725742,int mobile
Estonia Mobile EMT,003725743,int mobile
Estonia Mobile EMT,003725744,int mobile
Estonia Mobile EMT,0037257450,int mobile
Estonia Mobile EMT,0037257493,int mobile
Estonia Mobile EMT,0037257494,int mobile
Estonia Mobile EMT,003725780,int mobile
Estonia Mobile EMT,003725781,int mobile
Estonia Mobile EMT,003725782,int mobile
Estonia Mobile EMT,003725783,int mobile
Estonia Mobile EMT,003725784,int mobile
Estonia Mobile EMT,003725785,int mobile
Estonia Mobile EMT,003725786,int mobile
Estonia Mobile EMT,003725787,int mobile
Estonia Mobile EMT,0037257880,int mobile
Estonia Mobile EMT,0037258538,int mobile
Estonia Mobile EMT,0037258539,int mobile
Estonia Mobile EMT,003725854,int mobile
Estonia Mobile EMT,003725855,int mobile
Estonia Mobile EMT,003725856,int mobile
Estonia Mobile EMT,003725857,int mobile
Estonia Mobile EMT,003725858,int mobile
Estonia Mobile EMT,003725859,int mobile
Estonia Mobile EMT,003725860,int mobile
Estonia Mobile EMT,003725861,int mobile
Estonia Mobile EMT,003725863,int mobile
Estonia Mobile EMT,003725864,int mobile
Estonia Mobile EMT,003725865,int mobile
Estonia Mobile EMT,003725866,int mobile
Estonia Mobile EMT,003725867,int mobile
Estonia Mobile EMT,003725868,int mobile
Estonia Mobile EMT,003725869,int mobile
Estonia Mobile EMT,00372587,int mobile
Estonia Mobile EMT,003725884,int mobile
Estonia Mobile EMT,003725886,int mobile
Estonia Mobile EMT,00372590,int mobile
Estonia Mobile EMT,003725910,int mobile
Estonia Mobile EMT,003725911,int mobile
Estonia Mobile EMT,0037259123,int mobile
Estonia Mobile EMT,0037259124,int mobile
Estonia Mobile EMT,0037259125,int mobile
Estonia Mobile EMT,0037259126,int mobile
Estonia Mobile EMT,0037259127,int mobile
Estonia Mobile EMT,0037259128,int mobile
Estonia Mobile EMT,0037259129,int mobile
Estonia Mobile EMT,0037259145,int mobile
Estonia Mobile EMT,0037259146,int mobile
Estonia Mobile EMT,0037259147,int mobile
Estonia Mobile EMT,0037259148,int mobile
Estonia Mobile EMT,0037259149,int mobile
Estonia Mobile EMT,003725915,int mobile
Estonia Mobile EMT,003725916,int mobile
Estonia Mobile EMT,003725917,int mobile
Estonia Mobile EMT,003725918,int mobile
Estonia Mobile EMT,003725919,int mobile
Estonia Mobile EMT,0037282011,int mobile
Estonia Mobile EMT,0037282012,int mobile
Estonia Mobile EMT,0037282013,int mobile
Estonia Mobile EMT,0037282014,int mobile
Estonia Mobile EMT,0037282015,int mobile
Estonia Mobile EMT,0037282016,int mobile
Estonia Mobile EMT,0037282020,int mobile
Estonia Mobile Tele2,0037255,int mobile
Estonia Mobile Tele2,00372580,int mobile
Estonia Mobile Tele2,00372581,int mobile
Estonia Mobile Tele2,00372582,int mobile
Estonia Mobile Tele2,00372583,int mobile
Estonia Mobile Tele2,00372584,int mobile
Estonia Mobile Tele2,003725850,int mobile
Estonia Mobile Tele2,003725851,int mobile
Estonia Mobile Tele2,003725852,int mobile
Estonia Mobile Tele2,003725853,int mobile
Estonia Mobile Tele2,0037258621,int mobile
Estonia Mobile Tele2,0037258622,int mobile
Estonia Mobile Tele2,0037258623,int mobile
Estonia Mobile Tele2,0037258624,int mobile
Estonia Mobile Tele2,0037258625,int mobile
Estonia Mobile Tele2,0037258626,int mobile
Estonia Mobile Tele2,0037258627,int mobile
Estonia Mobile Tele2,0037258628,int mobile
Estonia Mobile Tele2,0037258629,int mobile
Estonia Mobile Tele2,003725880,int mobile
Estonia Mobile Tele2,0037258821,int mobile
Estonia Mobile Tele2,003725885,int mobile
Estonia Mobile Tele2,003725887,int mobile
Estonia Mobile Tele2,0037258888,int mobile
Estonia Mobile Tele2,0037258889,int mobile
Estonia Mobile Tele2,003725889,int mobile
Estonia Mobile Tele2,003725890,int mobile
Estonia Mobile Tele2,0037259120,int mobile
Estonia Mobile Tele2,0037259140,int mobile
Estonia Mobile Tele2,003728204,int mobile
Estonia Mobile Tele2,0037282056,int mobile
Estonia Mobile Tele2,0037282057,int mobile
Estonia Mobile Tele2,0037282058,int mobile
Estonia Mobile Tele2,0037282059,int mobile
Estonia Mobile Tele2,003728206,int mobile
Estonia Mobile Tele2,003728207,int mobile
Estonia Mobile Tele2,003728216,int mobile
Estonia Mobile Tele2,003728217,int mobile
Estonia Mobile Tele2,003728218,int mobile
Estonia Mobile Tele2,0037283,int mobile
Estonia Mobile Top Connect,003723520,int mobile
Estonia Mobile Top Connect,0037240,int mobile
Estonia Mobile Top Connect,00372560114,int mobile
Estonia Mobile Top Connect,00372560115,int mobile
Estonia Mobile Top Connect,00372560116,int mobile
Estonia Mobile Top Connect,00372560117,int mobile
Estonia Mobile Top Connect,00372560118,int mobile
Estonia Mobile Top Connect,00372560119,int mobile
Estonia Mobile Top Connect,00372560120,int mobile
Estonia Mobile Top Connect,00372560121,int mobile
Estonia Mobile Top Connect,0037256039,int mobile
Estonia Mobile Top Connect,0037256114,int mobile
Estonia Mobile Top Connect,00372563678,int mobile
Estonia Mobile Top Connect,00372563679,int mobile
Estonia Mobile Top Connect,00372563680,int mobile
Estonia Mobile Top Connect,00372563681,int mobile
Estonia Mobile Top Connect,00372565759,int mobile
Estonia Mobile Top Connect,00372565762,int mobile
Estonia Mobile Top Connect,00372565763,int mobile
Estonia Mobile Top Connect,00372565764,int mobile
Estonia Mobile Top Connect,003726634,int mobile
Estonia Mobile Top Connect,0037270231,int mobile
Estonia Mobile Top Connect,0037282010,int mobile
Estonia Top Connect,003723302,int service
Estonia Top Connect,003726297,int service
Estonia Top Connect,0037270,int service
Estonia Top Connect,0037270077,int service
Estonia Top Connect,0037270102,int service
Estonia Top Connect,0037270103,int service
Estonia Top Connect,0037270203,int service
Ethiopia,00251,int fixed
Ethiopia Mobile,002519,int mobile
Falkland Islands,00500,int fixed
Faroe Islands,00298,int fixed
Faroe Islands Mobile,002982,int mobile
Faroe Islands Mobile,002985,int mobile
Faroe Islands Mobile,002987,int mobile
Faroe Islands Mobile,002989,int mobile
Fiji,00679,int fixed
Fiji Mobile,006797,int mobile
Fiji Mobile,006798,int mobile
Fiji Mobile,006799,int mobile
Finland,00358,int fixed
Finland Helsinki,0035819,int fixed
Finland Helsinki,003589,int fixed
Finland Mobile,003584,int mobile
Finland Mobile ELISA,00358451,int mobile
Finland Mobile ELISA,00358452,int mobile
Finland Mobile ELISA,00358453,int mobile
Finland Mobile ELISA,00358456,int mobile
Finland Mobile ELISA,00358458,int mobile
Finland Mobile ELISA,0035846,int mobile
Finland Mobile ELISA,0035850,int mobile
Finland Mobile Finnet,0035841,int mobile
Finland Mobile Finnet,003584320,int mobile
Finland Mobile Finnet,003584321,int mobile
Finland Mobile Finnet,00358436,int mobile
Finland Mobile Finnet,00358438,int mobile
Finland Mobile Finnet,0035844,int mobile
Finland Mobile Finnet,003584541,int mobile
Finland Mobile Finnet,003584574,int mobile
Finland Mobile Finnet,003584576,int mobile
Finland Mobile Finnet,003584577,int mobile
Finland Mobile Finnet,003584578,int mobile
Finland Mobile Finnet,003584579,int mobile
Finland Mobile Sonera,0035840,int mobile
Finland Mobile Sonera,0035842,int mobile
Finland Premium,0035871,int premium
Finland Special Services,0035810,int service
Finland Special Services,0035820,int service
Finland Special Services,0035829,int service
Finland Special Services,0035830,int service
Finland Special Services,0035839,int service
Finland Special Services,0035860,int service
Finland Special Services,0035870,int service
Finland Special Services,0035873,int service
Finland Special Services,0035875,int service
Finland Special Services,0035876,int service
Finland Special Services,00358800,int service
France,0033,int fixed
France Mobile,00335106,int mobile
France Mobile,00335107,int mobile
France Mobile,00335108,int mobile
France Mobile,00336,int mobile
France Mobile,00336024,int mobile
France Mobile,00336025,int mobile
France Mobile,00336495,int mobile
France Mobile,00336913,int mobile
France Mobile,00337,int mobile
France Mobile,0033766,int mobile
France Mobile,0033767,int mobile
France Mobile,0033768,int mobile
France Mobile,0033769,int mobile
France Mobile,00337757,int mobile
France Mobile Bouygues,00336003,int mobile
France Mobile Bouygues,003360042,int mobile
France Mobile Bouygues,00336009,int mobile
France Mobile Bouygues,00336055,int mobile
France Mobile Bouygues,00336056,int mobile
France Mobile Bouygues,00336057,int mobile
France Mobile Bouygues,00336058,int mobile
France Mobile Bouygues,00336059,int mobile
France Mobile Bouygues,0033650,int mobile
France Mobile Bouygues,00336530,int mobile
France Mobile Bouygues,00336531,int mobile
France Mobile Bouygues,00336532,int mobile
France Mobile Bouygues,00336533,int mobile
France Mobile Bouygues,00336534,int mobile
France Mobile Bouygues,0033658,int mobile
France Mobile Bouygues,0033659,int mobile
France Mobile Bouygues,0033660,int mobile
France Mobile Bouygues,0033661,int mobile
France Mobile Bouygues,0033662,int mobile
France Mobile Bouygues,0033663,int mobile
France Mobile Bouygues,0033664,int mobile
France Mobile Bouygues,0033665,int mobile
France Mobile Bouygues,0033666,int mobile
France Mobile Bouygues,0033667,int mobile
France Mobile Bouygues,0033668,int mobile
France Mobile Bouygues,00336690,int mobile
France Mobile Bouygues,00336691,int mobile
France Mobile Bouygues,00336692,int mobile
France Mobile Bouygues,00336693,int mobile
France Mobile Bouygues,00336694,int mobile
France Mobile Bouygues,00336695,int mobile
France Mobile Bouygues,00336696,int mobile
France Mobile Bouygues,00336697,int mobile
France Mobile Bouygues,00336699,int mobile
France Mobile Bouygues,0033698,int mobile
France Mobile Bouygues,0033699,int mobile
France Mobile Bouygues,0033700003,int mobile
France Mobile Bouygues,0033700010,int mobile
France Mobile Bouygues,00337510,int mobile
France Mobile Bouygues,00337511,int mobile
France Mobile Bouygues,00337512,int mobile
France Mobile Bouygues,00337513,int mobile
France Mobile Bouygues,00337514,int mobile
France Mobile Bouygues,00337515,int mobile
France Mobile Bouygues,00337518,int mobile
France Mobile Bouygues,00337519,int mobile
France Mobile Bouygues,00337521,int mobile
France Mobile Bouygues,00337522,int mobile
France Mobile Bouygues,00337523,int mobile
France Mobile Bouygues,00337524,int mobile
France Mobile Bouygues,00337525,int mobile
France Mobile Bouygues,00337527,int mobile
France Mobile Bouygues,00337528,int mobile
France Mobile Bouygues,00337529,int mobile
France Mobile Bouygues,0033753,int mobile
France Mobile Bouygues,00337540,int mobile
France Mobile Bouygues,00337541,int mobile
France Mobile Bouygues,00337542,int mobile
France Mobile Bouygues,00337544,int mobile
France Mobile Bouygues,00337545,int mobile
France Mobile Bouygues,00337550,int mobile
France Mobile Bouygues,00337551,int mobile
France Mobile Bouygues,00337552,int mobile
France Mobile Bouygues,00337553,int mobile
France Mobile Bouygues,00337554,int mobile
France Mobile Bouygues,00337557,int mobile
France Mobile Bouygues,00337558,int mobile
France Mobile Bouygues,00337559,int mobile
France Mobile Bouygues,0033758,int mobile
France Mobile Bouygues,0033760,int mobile
France Mobile Bouygues,0033761,int mobile
France Mobile Bouygues,0033762,int mobile
France Mobile Bouygues,0033763,int mobile
France Mobile Bouygues,0033764,int mobile
France Mobile Bouygues,0033765,int mobile
France Mobile Bouygues,00337807,int mobile
France Mobile Bouygues,00337808,int mobile
France Mobile Globalstar,003363800,int mobile
France Mobile Globalstar,003364000,int mobile
France Mobile Globalstar,003364001,int mobile
France Mobile Globalstar,003364002,int mobile
France Mobile Globalstar,003364003,int mobile
France Mobile Globalstar,003364004,int mobile
France Mobile Globalstar,003375076,int mobile
France Mobile Globalstar,003375077,int mobile
France Mobile Lycamobile,00335091,int mobile
France Mobile Orange,00336001,int mobile
France Mobile Orange,003360041,int mobile
France Mobile Orange,003360051,int mobile
France Mobile Orange,00336008,int mobile
France Mobile Orange,00336020,int mobile
France Mobile Orange,00336021,int mobile
France Mobile Orange,0033607,int mobile
France Mobile Orange,0033608,int mobile
